name,importance
plas,0.3278810422558071
mass,0.18077623215051816
age,0.13062255905453055
pedi,0.08620344105992456
preg,0.07873916853463107
insu,0.07343886472887508
pres,0.06316370216023519
skin,0.05917499005547821
