name,importance
plas,0.29612428834309507
mass,0.18904805686136972
age,0.13475433364538703
pedi,0.10254855239866865
preg,0.0855581174592322
pres,0.0648129172363477
skin,0.06459221419727129
insu,0.06256151985862828
