name,importance
plas,0.325647765924738
age,0.1580422407639471
mass,0.15783524495837759
pedi,0.09785845092659763
insu,0.07721974311720942
preg,0.07031038850529789
pres,0.06265258696873359
skin,0.05043357883509882
