name,importance
plas,0.27308830224467007
age,0.21283509065943113
mass,0.14623071539642843
pres,0.11659547174036208
pedi,0.10618418355699674
insu,0.0825491073852332
skin,0.03223180634192963
preg,0.03028532267494878
