name,importance
age,0.25064086515134953
plas,0.22849123452699316
mass,0.18858438050925866
pres,0.10240645872618108
insu,0.06379251253579703
preg,0.06300109995011291
pedi,0.06266809178612812
skin,0.04041535681417956
