name,importance
pedi,0.7206246497171175
preg,0.1333702847225172
mass,0.08661382877674736
plas,0.03556142723340331
pres,0.01398800459991873
age,0.0060059838315343955
insu,0.003113690876166423
skin,0.0007221302425950589
