name,importance
pedi,0.7713684284430037
preg,0.06738674085354084
mass,0.06171502303690889
plas,0.04013422063624013
age,0.03255324136187343
pres,0.017594272217216333
skin,0.008392766375668225
insu,0.0008553070755485164
