name,importance
pedi,0.7553716608381629
preg,0.11341304160886913
mass,0.07191141589022704
plas,0.029545303568686582
age,0.015029338883661078
pres,0.010582405125323976
skin,0.0031822893633008126
insu,0.0009645447217685176
