name,importance
pedi,0.7547145627276682
preg,0.11807986901425542
mass,0.07624124942773619
plas,0.0326067626412604
age,0.010429370281952342
pres,0.007326390207512093
skin,0.0003812637647839788
insu,0.00022053193483120184
