name,importance
pedi,0.7925379500406652
preg,0.08842505652438629
mass,0.05811723729278976
plas,0.03220422376047549
age,0.017653439197714543
pres,0.00805477671408006
skin,0.002128368809058687
insu,0.0008789476608299734
