name,importance
pedi,0.7748472296266645
preg,0.10613849782875254
mass,0.06278343906750371
plas,0.02723820686365186
age,0.01575279930983496
pres,0.0105335582298232
skin,0.0020859773069395677
insu,0.0006202917668295117
