name,importance
pedi,0.7830675466107276
preg,0.082960870107841
mass,0.06468097400035422
plas,0.029516589902439785
age,0.02601635459159817
pres,0.012423437144338459
skin,0.0012690193555863502
insu,6.52082871144547e-05
