name,importance
plas,0.3589280634922434
mass,0.17667340497794573
age,0.13431704250382553
insu,0.07937073444828173
preg,0.07893796509319938
pedi,0.07415555419971531
skin,0.05105904410013239
pres,0.04655819118465651
