name,importance
plas,0.3588568502978348
mass,0.16025022053288826
age,0.15830113054444886
pedi,0.08317227515100663
insu,0.07924515933098732
preg,0.06831817651293944
skin,0.047101600501121395
pres,0.04475458712877329
