name,importance
mass,0.24701630085234777
plas,0.2426951004800195
age,0.19125775911812837
pedi,0.11812949251863214
skin,0.05830758556287054
pres,0.051078085232298724
insu,0.046079366666121654
preg,0.04543630956958144
