name,importance
pedi,0.7503379417335421
preg,0.11688047807128167
mass,0.07419625323420315
plas,0.02849536284896288
pres,0.014605639017226262
age,0.012079919552633113
skin,0.002364207412294627
insu,0.0010401981298561354
