name,importance
pedi,0.7150126506128298
preg,0.13333078415223842
mass,0.08889733786547412
plas,0.033111255583529356
pres,0.014196748378039772
age,0.010020499704743394
skin,0.003721042287978154
insu,0.0017096814151670737
