name,importance
pedi,0.7717954392366491
preg,0.09722805953411255
mass,0.06693619041999817
plas,0.03470233376766793
age,0.01327290917348264
pres,0.011650295180662585
skin,0.002871208282823872
insu,0.0015435644046031072
