name,importance
pedi,0.7551102493234457
preg,0.1072938228688925
mass,0.06233864906595347
plas,0.030550781274255617
pres,0.023180196785868197
age,0.01968343661374154
skin,0.0017682744641870037
insu,7.458960365602207e-05
