name,importance
pedi,0.7444790639863142
preg,0.13579776904026425
mass,0.06044293324891659
plas,0.02799639200376418
pres,0.02099816001314822
age,0.007168845119778171
skin,0.002357204268319505
insu,0.0007596323194948247
