name,importance
pedi,0.6990953112566288
preg,0.16687517971127006
mass,0.07506467146562426
plas,0.0357864351934532
pres,0.018928529353726277
age,0.003268896125919169
skin,0.0008537528534935533
insu,0.00012722403988464588
