name,importance
pedi,0.7157357395789153
preg,0.14961325063720485
mass,0.07295082364102026
plas,0.0315905886408783
pres,0.020866653238866186
age,0.004187238552836994
skin,0.0036878412721518252
insu,0.0013678644381261487
