name,importance
plas,0.26899336245751404
mass,0.16061896789347563
pedi,0.13372177680107897
age,0.13291783671985935
insu,0.08238394422300648
pres,0.07820016655699331
preg,0.07538175872355443
skin,0.06778218662451777
