name,importance
plas,0.3507092420981164
preg,0.1973745155102591
mass,0.17834278129348194
pedi,0.11404777985501771
skin,0.09683543960584032
pres,0.03204966804383978
insu,0.025637352643500054
age,0.005003220949944662
