name,importance
plas,0.36401779170078385
preg,0.26244677596267146
skin,0.16562783706547968
pedi,0.07576602107327376
age,0.06959898767958232
mass,0.03302194784805527
insu,0.015423114790969856
pres,0.014097523879183784
