name,importance
plas,0.05714285389169473
age,0.005194802562911804
pedi,0.0012987012987013325
pres,0.0012986989764424584
mass,2.2204460492503132e-17
preg,-0.0038961074569008104
insu,-0.016883117812020388
skin,-0.019480521493143787
