name,importance
pedi,0.7394139905984215
preg,0.12072833311932327
mass,0.08517263105496035
plas,0.034453328655317465
pres,0.013063205174561353
age,0.005422077578254119
insu,0.001392606628834233
skin,0.0003538271903276708
