name,importance
pedi,0.7640765429462947
preg,0.10842673748699067
mass,0.07474623529416731
plas,0.027308699627018127
pres,0.011406979455486525
skin,0.006687330060410136
age,0.0064590152064759815
insu,0.0008884599231566785
