name,importance
plas,0.04805194929048613
insu,0.012987016857444456
pedi,0.002597402597402576
preg,0.0012987050143155043
skin,-0.005194802253277286
pres,-0.007792204850679885
mass,-0.015584412797704904
age,-0.02337662074472995
