name,importance
pedi,0.00649350649350644
mass,0.0012987040080033152
preg,-0.006493506029054741
age,-0.010389605899909915
insu,-0.015584413184748125
skin,-0.029870127702688286
plas,-0.03246752968082185
pres,-0.03506493057523461
