name,importance
plas,0.07450980859644277
age,0.06274510255826064
insu,0.014379088239732152
mass,0.013071897918102838
skin,0.002614381344489836
pedi,-0.0013071875946194522
pres,-0.002614375033409733
preg,-0.005228755676668429
