name,importance
plas,0.041830067229426796
skin,0.005228759260738602
preg,-0.0013071860363280674
insu,-0.0013071874387903027
pedi,-0.003921570029913201
age,-0.015686272678811574
pres,-0.016993462727739893
mass,-0.047058825087703135
