name,importance
insu,0.5126501012203641
skin,0.2923081150866722
preg,0.11960308876705565
pres,0.05193407637215021
plas,0.010093471011816813
mass,0.0067133438726543785
pedi,0.003348901834643328
age,0.003348901834643328
