name,importance
insu,0.5341561902690773
skin,0.28606895638905455
preg,0.10745613951390999
pres,0.046479422896094275
plas,0.009701023205485132
mass,0.009701023205485132
pedi,0.003218622260446804
age,0.003218622260446804
