name,importance
plas,0.2830076590139506
mass,0.1805587995278501
age,0.14430134852771262
pedi,0.11591303916345364
insu,0.09008706147796762
pres,0.06725119473178531
preg,0.061665125860678224
skin,0.05721577169660196
